Airline ID,Name,Country,Active
150,Air Samarkand,Uzbekistan,N
151,Air Senegal International,Senegal,N
152,Air Sandy,Canada,N
153,Air Namibia,Namibia,Y
154,Air Intersalonika,Greece,N
155,Air Anatolia,Turkey,N
156,Air Saigon,Vietnam,N
157,Afrique Regional Airways,Ivory Coast,N
158,Airfreight Express,United Kingdom,N
159,Africa Chartered Services,Nigeria,N
160,Africa Freight Services,Zambia,N
161,Aeronaves Del Centro,Venezuela,N
162,Air Service Gabon,Gabon,N
163,Arab Agricultural Aviation Company,Egypt,N
164,Atlantic Gulf Airlines,United States,N
165,Aerolitoral,Mexico,Y
166,Algoma Airways,Canada,N
167,Altagna,France,N
168,Angola Air Charter,Angola,N
169,Angola Air Charter,Angola,N
170,AERFI Group,Ireland,N
171,Aerogala,Chile,N
172,Amadeus Global Travel Distribution,Spain,N
173,Angara Airlines,Russia,N
174,Air Glaciers,Switzerland,Y
175,Aero Gambia,Gambia,N
176,Aviogenex,Serbia,Y
177,Atlantic Coast Airlines,United States,N
178,Aero Barloz,Mexico,N
179,Aeroper,Peru,Y
180,Atlas Blue,Morocco,Y
181,Aero Banobras,Mexico,N
182,Aero Flight Service,United States,N
183,Agrolet-Mci,Slovakia,N
184,Air Alpha Greenland,Denmark,N
185,Azal Avia Cargo,Azerbaijan,N
186,Airport Helicopter Basel,AIRPORT HELICOPTER,N
187,Aeroservices Corporate,France,N
188,Aspen Helicopters,United States,N
189,Aerochago Airlines,Dominican Republic,N
190,Airplanes Holdings,Ireland,N
191,Air Hong Kong,Hong Kong,N
192,Aerochiapas,Mexico,N
193,Air Adriatic,Croatia,N
194,Air Viggi San Raffaele,Italy,N
195,ABC Air Hungary,Hungary,N
196,Aeromist-Kharkiv,Ukraine,N
197,Azerbaijan Airlines,Azerbaijan,Y
198,Avies,Estonia,Y
199,Airbus Industrie,France,N
200,Alpine Air Chile,Chile,N
201,Air Integra,Canada,N
202,ABC Aerolineas,Mexico,N
203,African Airlines International Limited,Kenya,N
204,African International Airways,Swaziland,N
205,Alpine Air Express,United States,N
206,Alicante Internacional Airlines,Spain,N
207,Aba Air,Czech Republic,N
208,Airblue,Pakistan,Y
209,Airmark Aviation,Thailand,N
210,Airlift International,United States,Y
211,Airest,Estonia,N
212,Air Baffin,Canada,N
213,Air Bandama,Ivory Coast,N
214,Air Berlin,Germany,Y
215,Air Brousse,Canada,N
216,Air Contractors,Ireland,N
217,Air Illinois,United States,N
218,Air India Limited,India,Y
219,Air Inter Gabon,Gabon,N
220,Air Bourbon,Reunion,Y
221,Air Atlanta Icelandic,Iceland,Y
222,Air Inuit,Canada,N
223,Air Sureste,Spain,N
224,Air Srpska,Bosnia and Herzegovina,N
225,Air Tahiti Nui,France,Y
226,Airvias S/A Linhas Aereas,Brazil,N
227,Aero Services Executive,France,N
228,Atlantic Island Airways,Canada,N
229,Aircruising Australia,Australia,N
230,Aircrew Check and Training Australia,Australia,N
231,Arkia Israel Airlines,Israel,Y
232,A J Services,United Kingdom,N
233,Aero JBR,Mexico,N
234,Aero Jet Express,Mexico,N
235,Avia Consult Flugbetriebs,Austria,N
236,Ameristar Jet Charter,United States,N
237,A2 Jet Leasing,United States,N
238,Allied Air,Nigeria,N
239,Air Jamaica,Jamaica,Y
240,Air One,Italy,Y
241,Air Sahara,India,Y
242,Air Malta,Malta,Y
243,Aeroejecutivo,Mexico,N
244,Aero Jets Corporativos,Mexico,N
245,Aeroejecutivos Colombia,Colombia,N
246,Amerijet International,United States,N
247,Air Jetsul,Portugal,N
248,ANA & JP Express,Japan,N
249,Alpha Jet International,United States,N
250,Air Japan,Japan,Y
251,Ajet,Cyprus,N
252,Air Korea Co. Ltd.,Republic of Korea,Y
253,Air Livonia,Estonia,N
254,Air BC,Canada,N
255,Air Fret Senegal,Senegal,N
256,Air Jamahiriya Company,Libya,N
257,Aktjubavia,Kazakhstan,N
258,Arca Aerovias Colombianas Ltda.,Colombia,N
259,Anikay Air Company,Kyrgyzstan,N
260,Akhal,Turkmenistan,N
261,Aeromilenio,Mexico,N
262,Aklak Air,Canada,N
263,Air Kiribati,Kiribati,Y
264,Alkan Air,Canada,N
265,Angkor Airways,Cambodia,N
266,Air Nippon Network Co. Ltd.,Japan,N
267,AK Navigator LLC,Kazakhstan,N
268,Aero Albatros,Mexico,N
269,Albion Aviation,United Kingdom,N
270,Aeroalas Colombia,Colombia,N
271,Allied Command Europe (Mobile Force),Belgium,N
272,Aerotaxis Albatros,Mexico,N
273,American Flyers,United States,N
274,Aero Coach Aviation,United States,N
275,Atlantic Southeast Airlines,United States,N
276,ACM Air Charter,Germany,N
277,Air Logistics,United States,N
278,Aerovallarta,Mexico,N
279,Air ALM,Netherlands Antilles,N
280,Air Lincoln,United States,N
281,America West Airlines,United States,Y
282,Air Wisconsin,United States,Y
283,Aerotransporte de Carga Union,Mexico,N
284,Aero Taxis Cessna,Mexico,N
285,Arizona Express Airlines,United States,N
286,Tatarstan Airlines,Russia,Y
287,Allegheny Commuter Airlines,United States,Y
288,Alpliner AG,Switzerland,N
289,Altair Aviation (1986),Canada,N
290,Air Luxor STP,Sao Tome and Principe,N
291,Alas de Venezuela,Venezuela,N
292,Alas Nacionales,ALNACIONAL,N
293,Alyeska Air Service,United States,N
294,Alta Flights (Charters) Ltd.,Canada,N
295,Air Sunshine,United States,Y
296,ATMA,Kazakhstan,N
297,Aerolineas Medellin,Colombia,N
298,Ameriflight,United States,N
299,Air Libert,France,Y
300,Air Lithuania,Lithuania,N
301,Air Minas Linhas A,Brazil,N
302,Alan Mann Helicopters Ltd.,United Kingdom,N
303,Air Maldives,Maldives,N
304,Aviation Amos,Canada,N
305,Amerer Air,Austria,N
306,Air Malawi,Malawi,Y
307,Aeroputul International Marculesti,Moldova,N
308,Air Montenegro,Montenegro,N
309,Air Montreal (Air Holdings Inc.),Canada,N
310,Aero Transporte S.A. (ATSA),Peru,N
311,Aeromedicare Ltd.,United Kingdom,N
312,Air Sicilia,Italy,Y
313,Air Specialties Corporation,United States,N
314,Air Muskoka,Canada,N
315,ATA Airlines,United States,Y
316,Air Macau,Macao,Y
317,AMC Airlines,Egypt,Y
318,Air Midwest,United States,N
319,Air Seychelles,Seychelles,Y
320,Air Sofia,Bulgaria,N
321,AeroMéxico,Mexico,Y
322,Air Ambar,Dominican Republic,N
323,Amiya Airline,Nigeria,N
324,All Nippon Airways,Japan,Y
325,Air Navigation And Trading Co. Ltd.,United Kingdom,N
326,Anglo Cargo,United Kingdom,N
327,Air Nostrum,Spain,Y
328,Air Niugini,Papua New Guinea,Y
329,Air Arabia,United Arab Emirates,Y
330,Air Canada,Canada,Y
331,Airport Bratsk,Russia,N
332,Air Wings,Moldova,N
333,Air Baltic,Latvia,Y
334,Alajnihah for Air Transport,Libya,N
335,Air Atlantic (Nig) Limited,Nigeria,N
336,Air Nippon,Japan,Y
337,Antares Airtransport,ANTARES,N
338,Airnorth,Australia,Y
339,Aerol,Colombia,N
340,Andes Lineas Aereas,Argentina,N
341,Air North Charter - Canada,Canada,Y
342,Air Nevada,United States,N
343,AOM French Airlines,France,N
344,Aviacion Del Noroeste,AVINOR,N
345,Air New Zealand,New Zealand,Y
346,Avia Jaynar,Kazakhstan,N
347,Aero Servicios Empresariales,Mexico,N
348,Alcon Servicios Aereos,ALCON,N
349,AVCOM,Russia,N
350,Aero Vodochody,Czech Republic,N
351,Air One Executive,Italy,N
352,Atair Pty Ltd.,South Africa,N
353,Aero VIP,Argentina,N
354,Aeromundo Ejecutivo,Mexico,N
355,Aerolinea Muri,Mexico,N
356,Astoria,ASTORIA,N
357,Aero Rent JSC,Russia,N
358,Aeronord-Grup,Moldova,N
359,Aeroatlantico Colombia,Colombia,N
360,Angkor Airlines,Cambodia,N
361,Aero Entreprise,France,N
362,As,COMPANY AS,N
363,Aeropiloto,Portugal,N
364,Aeroenlaces Nacionales,Mexico,N
365,Aerovis Airlines,Ukraine,N
366,Avjet International (FZE),United Arab Emirates,N
367,Aerovista Gulf Express,United Arab Emirates,N
368,Air Vegas,United States,N
369,Almaver,Mexico,N
370,Afro International Ent. Limited,Nigeria,N
371,Alitalia Express,Italy,Y
372,Asia Overnight Express,Philippines,N
373,Air Tractor,Croatia,N
374,Aero Vision,France,N
375,Aerotaxi Del Valle,Colombia,N
376,Air Park Aviation Ltd.,Canada,N
377,Airpac Airlines,AIRPAC,N
378,Aeroservicios Monterrey,Mexico,N
379,Amapola Flyg AB,Sweden,N
380,Air People International,Thailand,N
381,Alpha Aviation,AIRFLIGHT,N
382,ASA Pesada,ASA PESADA,N
383,Air Print,AIR PRINT,N
384,Atlantic Airlines,United States,N
385,Aerotransporte Petrolero,Colombia,N
386,Aero Flight,Germany,Y
387,ACM Aviation,United States,N
388,Aircompany Barcol,Russia,N
389,All Charter Limited,United Kingdom,N
390,Appalachian Flying Service,APPALACHIAN,N
391,Airpac,ALASKA PACIFIC,N
392,Aeropro,Canada,N
393,Aerolineas Pacifico Atlantico,AEROPERLAS,N
394,Aspen Aviation,United States,N
395,Aeropuma,AEROPUMA,N
396,Air Plan International,Democratic Republic of the Congo,N
397,Arrow Air,United States,Y
398,Apex Air Cargo,United States,N
399,APA Internacional,Dominican Republic,N
400,Aeroatlas,ATCO,N
401,Aquila Air Ltd.,Canada,N
402,Air Queensland,Australia,N
403,Aluminum Company Of America,United States,N
404,Aviones de Renta de Quintana Roo,AVIOQUINTANA,N
405,AirQuarius Aviation,South Africa,N
406,Aerodyne Charter Company,United States,N
407,Arik Air,Nigeria,N
408,Avia Air N.V.,Aruba,N
409,Air Routing International Corp.,United States,N
410,Aerocondor,Portugal,Y
411,Aires, S.A.,Y
412,Aerolineas Argentinas,Argentina,Y
413,Arrowhead Airways,United States,N
414,Aero Vics,Mexico,N
416,Antillana De Navegacion Aerea,Dominican Republic,N
417,Aeroservicios De San Luis,Mexico,N
418,Aerosuper,Mexico,N
419,Aero Link Air Services S.L.,Spain,N
420,Airlec - Air Aquitaine Transport,France,N
421,Aeromarket Express,Spain,N
422,Arrow Aviation Ltd.,Canada,N
423,RPA-Aviataxi Ltd.,Russia,N
424,Air Klaipeda,Lithuania,N
425,Armstrong Air,ARMSTRONG,N
426,Air Armenia,Armenia,N
427,Aeromet Servicios,Chile,N
428,Aerotal Aerolineas Territoriales de Colombia Ltda,Colombia,N
429,Aravco Ltd.,United Kingdom,N
430,Aria,France,N
431,Air Xpress,AIREX,N
432,Airline Alania,Russia,N
433,Air Tchad,Chad,N
434,Aerloineas de Techuacan,Mexico,N
435,Aerotransportes Huitzilin,Mexico,N
436,Aero Transportes Del Humaya,Mexico,N
437,Argosy Airways,United States,N
438,Air Resorts,United States,N
439,Alaska Airlines,ALASKA,Y
440,Air-Spray 1967 Ltd.,Canada,N
441,Air Star Corporation,Canada,N
442,Air Sinai,Egypt,Y
443,Airstars,Russia,N
444,Air Schefferville,SCHEFF,N
445,African Star Airways (PTY) Ltd.,South Africa,N
446,Aerosun International,AEROSUN,N
447,Air Satellite,Canada,N
448,Awesome Flight Services (PTY) Ltd.,South Africa,N
449,Air and Sea Transport,Russia,N
450,Aero Slovakia,Slovakia,N
451,Airsprint,Canada,N
452,Atlantic Southeast Airlines,United States,Y
453,All Star Airlines,ALL STAR,N
454,Air Class,AIR CLASS,N
455,Aerlineas Del Oeste,Mexico,N
456,Aviones Are,Mexico,N
457,Air Nepal International,Nepal,N
458,Air Napier,New Zealand,N
459,Air Taxi & Cargo,Sudan,N
460,Arrow Panama,Panama,N
461,Astravia-Bissau Air Transports Ltd.,Guinea-Bissau,N
462,Astrakhan Airlines,Russia,Y
463,Air Transport Association,United States,N
464,Atlantair Ltd.,Canada,N
465,Air Tanzania,Tanzania,Y
466,Aerotours Dominicana,Dominican Republic,N
467,Atlantis Transportation Services,ATLANTIS CANADA,N
468,Aerotrans Airline,Kazakhstan,N
469,Air Charter World,United States,N
470,Air Burkina,Burkina Faso,Y
471,Air Travel Corp.,United States,N
472,Aero-Tropics Air Services,Australia,N
473,Air Traffic GmbH,Germany,N
474,AeroTACA,Colombia,N
475,Aerocentral,Mexico,N
476,Airlines Of Tasmania,Australia,Y
477,Air Saint Pierre,France,Y
478,Air Transport International,United States,N
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,Colombia,N
480,Air Transport Schiphol,Netherlands,N
481,Aeroferinco,Mexico,N
482,Aero Taxis Y Servicios Alfe,Mexico,N
483,Avialesookhrana,Russia,N
484,Africair Service,Senegal,N
485,Atlas Airlines,United States,N
486,Air Transport Service,Democratic Republic of the Congo,N
487,Aer Turas,Ireland,N
488,Atlant Aerobatics Ltd.,Hungary,N
489,Avanti Air,Germany,N
490,Aero Trades (Western) Ltd.,Canada,N
491,Austrian Airlines,Austria,Y
492,Air Southwest,United Kingdom,Y
493,Augsburg Airways,Germany,Y
494,Air Corporate,Italy,N
495,Aviastar-Tu,Russia,N
496,AirBridge Cargo,Russia,N
497,ATUR,Ecuador,Y
498,ATESA Aerotaxis Ecuatorianos,Ecuador,N
499,Austin Express,United States,N
500,Audi Air,AUDI AIR,N
501,Augusta Air Luftfahrtunternehmen,Germany,N
502,Abu Dhabi Amiri Flight,United Arab Emirates,Y
503,Aeroflot-Nord,Russia,Y
504,Air Atlantic Uruguay,Uruguay,N
505,Aviones Unidos,Mexico,N
506,Avia Business Group,Russia,N
507,Aero Servicios Expecializados,Mexico,N
508,Aurigny Air Services,United Kingdom,Y
509,Aus-Air,Australia,N
510,Austral Lineas Aereas,Argentina,Y
511,Aurora Aviation,AURORA AIR,N
512,Air Uganda International Ltd.,Uganda,N
513,Aerolineas Uruguayas,AUSA,N
514,Australian Airlines,Australia,N
515,Avianca - Aerovias Nacionales de Colombia,AVIANCA,Y
516,Aviation Beaufort,United Kingdom,N
517,Alamo Aviacion,ALAMO,N
518,Aviair Aviation Ltd.,Canada,N
519,Air Falcon,Djibouti,N
520,AV8 Helicopters,United Kingdom,N
521,Avia Traffic Company,Kyrgyzstan,N
522,AV8 Helicopters,South Africa,N
523,Aviacion Ejecutiva Mexicana,AVEMEX,N
524,Air Vanuatu,Vanuatu,Y
525,Aviation at Work,South Africa,N
526,Avcorp Registrations,United Kingdom,N
527,Alfa Aerospace,Australia,N
528,Atlantic Airfreight Aviation,Sao Tome and Principe,N
529,Aerolift Company,Sierra Leone,N
530,Aviation Services,AQUILINE,N
531,Active Aero Charter,ACTIVE AERO,N
532,Avialsa T-35,Spain,N
533,Asia Avia Airlines,Indonesia,N
534,Avia Sud A,France,N
535,Airvantage Incorporated,United States,N
536,Aviator Airways,Greece,N
537,Aviapaslauga,Lithuania,N
538,ASL,Belgium,N
539,Air Yugoslavia,Serbia,N
540,Airlink Zambia,Zambia,N
541,Agence Nationale des Aerodromes et de la Meteorologie,Ivory Coast,N
542,Airbus Transport International,France,N
543,Air Bangladesh,Bangladesh,Y
544,Aviodetachment-28,Bulgaria,N
545,Aero BG,Mexico,N
546,Aerotaxis De La Bahia,Mexico,N
547,Air Mediterranee,France,Y
548,Aviaservice,Georgia,N
549,Aerolineas De El Salvador,El Salvador,N
550,Swaziland Airlink,Swaziland,N
551,Air Moorea,France,Y
552,Aerovaradero,AEROVARADERO,N
553,Air Valencia,Spain,N
554,Airways International,AIRNAT,N
555,Airwork,New Zealand,N
556,Australian Wetleasing,Australia,N
557,Air Niamey,Niger,N
558,Awood Air Ltd.,Canada,N
559,Arctic Wings And Rotors Ltd.,Canada,N
560,Auo Airclub AIST-M,Russia,N
561,Arab Wings,Jordan,N
562,Air West,Canada,N
563,Aeroline GmbH,Germany,Y
564,Airwave Transport,AIRWAVE,N
565,Air Wales,United Kingdom,Y
566,Aeroway,AEROWEE,N
567,Air Caraïbes,France,Y
568,AirWest,Sudan,N
569,Air India Express,India,Y
570,Air Express,Sudan,N
571,Asian Express Airlines,Australia,N
572,Aeromexhaga,Mexico,N
573,Aeron International Airlines,AIR FREIGHTER,N
574,African Express Airways,Kenya,N
575,Air Exel,Netherlands,Y
576,AirAsia,Malaysia,Y
577,Alexandair,Greece,N
578,Aeromax,Spain,N
579,Action Airlines (Action Air Charter),United States,N
580,Alberni Airways,Canada,N
581,Aerolineas Bonanza,Mexico,N
582,Aerobona,Mexico,N
583,Aboitiz Air,Philippines,N
584,Axel Rent,RENTAXEL,N
585,Altus Airlines,United States,N
586,Aviaxess,France,N
587,Avioimpex A.D.p.o.,Macedonia,N
588,Axis Airways,France,N
589,Aladia Airlines,Mexico,N
590,Aykavia Aircompany,Armenia,N
591,Airman,AIRMAN,N
592,Atlantic Airlines,ATLANTIC NICARAGUA,N
593,Awsaj Aviation Services,Libya,N
594,Ayeet Aviation & Tourism,Israel,N
595,Atlant-Soyuz Airlines,Russia,Y
596,Alitalia,Italy,Y
597,Azamat,Kazakhstan,N
598,Arcus-Air Logistic,Germany,N
599,Air Zermatt AG,Switzerland,N
600,Azalhelikopter,Azerbaijan,N
601,Africa One,Zambia,N
602,Aerocozumel,Mexico,N
603,Amaszonas,Bolivia,Y
604,Arizona Pacific Airways,United States,N
605,Aviacon Zitotrans Air Company,Russia,N
606,Azimut,AZIMUT,N
607,Azov Avia Airlines,Ukraine,N
608,Air Zimbabwe,Zimbabwe,Y
609,Aero Jomacha,Mexico,N
610,Air Memphis,Egypt,N
611,Air Memphis,Uganda,N
612,Air Marrakech Service,Morocco,N
613,Air Max Africa,Gabon,N
614,Arizona Airways,ARIZAIR,N
615,Azza Transport,Sudan,N
616,Air Continental Inc,United States,N
617,Antanik-Air,Ukraine,N
618,Air Newark,United States,N
619,Aircraft Support and Services,Lebanon,N
620,Aerobanana,Mexico,N
621,Amako Airlines,Nigeria,N
622,Aserca Airlines,Venezuela,Y
623,Afrique CArgo Service Senegal,Senegal,N
624,Angoservice,Angola,N
625,Angel Airlines,Thailand,N
626,Angel Flight America,United States,N
627,Air Atonabee,Canada,N
628,Aero Nova,Spain,N
629,Amira Air,Austria,N
630,Aero Express Intercontinental,Mexico,N
631,Advance Aviation Services,United States,N
632,Air Libya Tibesti,Libya,N
633,Aerovic,Ecuador,N
634,Airventure,Belgium,N
635,Aero Servicios,Mexico,N
636,Airvallee,Italy,N
637,Aeromover,Mexico,N
638,Aerovias Ejecutivas,Mexico,N
639,Aero Servicio Pity,Mexico,N
640,Aero Copter,Mexico,N
641,Rossiya-Russian Airlines,Russia,Y
642,Air Pal,Spain,N
643,Air Pullmantur,Spain,N
644,Aviaexpress,Hungary,N
645,Aviones Para Servirle,Mexico,N
646,Avio Sluzba,Serbia,N
647,Air Scorpio,Bulgaria,N
648,Air Spirit,United States,N
649,Alatau Airlines,Kazakhstan,N
650,Aviateca,Guatemala,N
651,Aroostook Aviation,United States,N
652,Aeropycsa,Mexico,N
653,Association of Private Pilots of Kazakhstan,Kazakhstan,N
654,The Amiri Flight,Bahrain,N
655,Aero Services,Barbados,N
656,Ababeel Aviation,Sudan,N
657,Air Bashkortostan,Russia,N
658,Ambulance Air Africa,South Africa,N
659,American Eagle Airlines,United States,Y
660,Aeropuelche,Chile,N
661,Aeroput,Serbia,N
662,Azzurra Air,Italy,N
663,Airshop,Netherlands,N
664,African Transport Trading and Investment Company,Sudan,N
665,AD Aviation,United Kingdom,Y
666,Aero Costa Taxi Aereo,Mexico,N
667,Aerovitro,Mexico,N
668,Aerotaxi Villa Rica,Mexico,N
669,Aerovega,Mexico,N
670,Aerovilla,Colombia,N
671,Aerolineas Villaverde,Mexico,N
672,Aero Air,United States,N
673,Aero Ejecutivos,Venezuela,N
674,Aero Industries Inc,United States,N
675,Aero Servicios Vanguardia,Mexico,N
676,Aero Taxi Los Valles,Spain,N
677,Aero Vilamoura,Portugal,N
678,Aero Virel,Mexico,N
679,Aeronautical Radio Inc,United States,N
680,Aerovuelox,Mexico,N
681,Aeronaves TSM,Mexico,N
682,Air Ivoire,Ivory Coast,Y
683,Air Botswana,Botswana,Y
684,Air-Rep,United States,N
685,Air Excel,Tanzania,N
686,Air Evans,Spain,N
687,Air Sorel,Canada,N
688,Air Net Private Charter,United States,N
689,Air Executive Charter,Germany,N
690,Air Foyle,United Kingdom,Y
691,Air Midwest,Nigeria,N
692,Air Tahiti,French Polynesia,Y
693,Air Urga,Ukraine,N
694,Air Vardar,Macedonia,N
695,Air VIA,Bulgaria,Y
696,Air Walser,Italy,N
697,Aircompany Rosavia,Ukraine,N
698,Aircraft Performance Group,United States,N
699,Airwaves Airlink,Zambia,N
700,Airways Corporation of New Zealand,New Zealand,N
701,Airways,France,N
702,Airwings oy,Finland,N
703,Airkenya,Kenya,N
704,Air-Lift Associates,United States,N
705,Airtrans Ltd,Russia,N
706,ARP 410 Airlines,Ukraine,N
707,Auckland Regional Rescue Helicopter Trust,New Zealand,N
708,Aurora Airlines,Slovenia,N
709,Austro Aereo,Ecuador,N
710,Aviation Partners,United States,N
711,Avialift Vladivostok,Russia,N
712,Aviacion Comercial de America,Mexico,N
713,Aviast Air,Russia,N
714,Aviation North,United States,N
715,Africa West,Togo,Y
716,Avient Air Zambia,Zambia,N
717,Aviazur,France,N
718,Aviaprad,Russia,N
719,Avirex,Gabon,N
720,Aviaexpress Aircompany,Ukraine,N
721,AMR Services Corporation,United States,N
722,Airline Operations Services,United States,N
723,Airlines 400,Russia,N
724,ATRAN Cargo Airlines,Russian Federation,Y
725,Ameravia,Uruguay,N
726,Angkor Air,Cambodia,N
727,AVB-2004 Ltd,Bulgaria,N
728,ASECNA,France,N
729,AT and T Aviation Division,United States,N
730,Avalair,Serbia,N
731,Averitt Air Charter,United States,N
732,Avensa,Venezuela,N
733,Avolar Aerolineas,Mexico,N
734,Avstar Aviation,South Africa,N
735,AVESCA,Colombia,N
736,Aviaprom Enterprises,Russia,N
737,Avia Trans Air Transport,Sudan,N
738,Aviostart AS,Bulgaria,N
739,Aviacao Transportes Aereos e Cargas,Angola,N
740,Assistance Aeroportuaire de L'Aeroport de Paris,France,N
741,American Flight Service Systems,United States,N
742,AASANA,Bolivia,N
743,Australian air Express,Australia,N
744,AMS Group,Russia,N
745,Air Caraibes Atlantique,France,N
746,Air China Cargo,China,N
747,Aerovias Caribe,Mexico,N
748,Aerotaxi del Cabo,Mexico,N
749,Air Columbus,Ukraine,N
750,Aero Cabo,Mexico,N
751,Air China,China,Y
752,Aerocardal,Chile,N
753,Aero Condor Peru,Peru,Y
754,Aerotrans,Russia,N
755,Airline Skol,Russia,N
756,Aerofan,Spain,N
757,ACEF,Portugal,N
758,Africa One,Democratic Republic of the Congo,N
759,Aero Calafia,Mexico,N
760,Air Cargo Belize,Belize,N
761,Aero Clube Do Algarve,Portugal,N
762,Air Great Wall,China,N
763,Aircompany Chaika,Ukraine,N
764,Air Charter Services,Democratic Republic of the Congo,N
765,Air Charter Professionals,United States,N
766,Asia Continental Airlines,Kazakhstan,N
767,Arctic Circle Air Service,United States,N
768,Aviation Charter Services,United States,N
769,Aerovias Castillo,Mexico,N
770,Aero Club De Portugal,Portugal,N
771,Air Care Alliance,United States,N
772,Aero Continente Dominicana,Dominican Republic,N
773,Air Toronto,Canada,N
774,Aquila Air,United States,N
775,Air Consul,Spain,N
776,Allcanada Express,Canada,N
777,ATS Private Company,Ukraine,N
778,Air Corridor,Mozambique,N
779,Air Central,Japan,N
780,Air Cruzal,Angola,N
781,Aerotransportes Corporativos,Mexico,N
782,Air Creebec,Canada,N
783,Aero Charter and Transport,United States,N
784,Air Tenglong,China,N
785,Aerlineas Centauro,Mexico,N
786,Aerocuahonte,Mexico,N
787,Air Chathams,New Zealand,Y
788,Air Marshall Islands,Marshall Islands,Y
789,Australian Customs Service,Australia,N
790,Air One Cityliner,Italy,N
791,Air Transport,United States,N
792,Access Air,United States,Y
793,Aerocheyenne,Mexico,N
794,Air Algerie,Algeria,Y
795,Aerovias DAP,Chile,N
796,Air Alpha,United States,N
797,Air Niagara Express,Canada,N
798,Aviation Defense Service,France,N
799,Air Service Groningen,Netherlands,N
800,Adam Air,Indonesia,Y
801,Astar Air Cargo,United States,N
802,Archer Aviation,United Kingdom,N
803,Aeromedica,Mexico,N
804,Aerodin,Mexico,N
805,Antinea Airlines,Algeria,N
806,Air Djibouti,Djibouti,N
807,Air Dolomiti,Italy,Y
808,Aero Modelo,Mexico,N
809,Aerolineas Del Sur,Chile,N
810,Aerodinamica de Monterrey,Mexico,N
811,Aeroservicios Dinamicos,Mexico,N
812,Aerotaxis Dosmil,Mexico,N
813,Aerodespachos De El Salvador,El Salvador,N
814,Aeroynamics Malaga,Spain,N
815,Aerodynamics Incorporated,United States,N
816,Aeroflot-Don,Russia,Y
817,Air Madrid,Spain,Y
818,Airways Flight Training,United Kingdom,N
819,Aeronaves Del Noreste,Mexico,N
820,Addis Air Cargo Services,Ethiopia,N
821,Aero Algarve,Portugal,N
822,Aex Air,United States,N
823,Aero Davinci International,Mexico,N
824,Aero Dynamics,United States,N
825,Aeroservicios Ecuatorianos,Ecuador,N
826,Aero-Pyrenees,France,N
827,Air Transport,Slovakia,N
828,Aero Airlines,Estonia,N
829,Aero Ejecutivo De Baja California,Mexico,N
830,Air City,Germany,N
831,Aero Ejecutivos RCG,Mexico,N
832,Aeronautica Castellana,Spain,N
833,Aerolineas Comerciales,Mexico,N
834,Aerolineas Nacionales Del Ecuador,Ecuador,N
835,Air Este,Spain,N
836,Air Mana,France,N
837,Aer Lingus,Ireland,Y
838,Aeroservicios Ejecutivos Corporativos,Mexico,N
839,Alpi Eagles,Italy,N
840,Arrendoora y Transportadora Aerea,Mexico,N
841,Eliossola,Italy,N
842,Shenzhen Donghai Airlines,China,N
843,Aeronaves Del Noroeste,Spain,N
844,Airailes,France,N
845,Aero Ermes,Mexico,N
846,Aero Transportes Empresariales,Mexico,N
847,Epps Air Service,United States,N
848,Aero Empresarial,Mexico,N
849,Air S,Air S,N
850,Avianergo,Russia,N
851,Aero Servicios Regiomontanos,Mexico,N
852,Aerosec,Chile,N
853,Aeromaan,Mexico,N
854,Aerosaba,Mexico,N
855,Avitat,United Kingdom,N
856,Aerolineas Ejecutivas Del Sureste,Mexico,N
857,Aeronautica Le Esperanza,Mexico,N
858,ATTICO,Sudan,N
859,Aero Siete,Mexico,N
860,Air Atlanta Europe,United Kingdom,N
861,Air Evex,Germany,N
862,Aeronautical Academy of Europe,Portugal,N
863,Air Exchange,United States,N
864,Atlantic Helicopters,Denmark,N
865,Argentine Air Force,Argentina,N
866,Air Fiji,Fiji,N
867,AF-Air International,Angola,N
868,Aviation Data Systems,United States,N
869,Air Carriers,United States,N
870,Aerofrisco,Mexico,N
871,Alfa 4,Mexico,N
872,African Airlines,Mali,N
873,African Medical and Research Foundation,Kenya,N
874,Aero Freight,Mexico,N
875,Aerosafin,Mexico,N
876,Air Finland,Finland,Y
877,Aerodata Flight Inspection,Germany,N
878,Airfix Aviation,Finland,Y
879,Air Pacific,Fiji,Y
880,Air Falcon,Pakistan,N
881,Atlantic Airways,Faroe Islands,Y
882,Air Florida,United States,Y
883,Air Fret De Mauritanie,Mauritania,N
884,Avio Nord,Italy,N
885,Aeroflota Del Noroeste,Spain,N
886,Aero Fenix,France,N
887,Ford Motor Company,United States,N
888,African Company Airlines,Democratic Republic of the Congo,N
889,Afrijet Airlines,Nigeria,N
890,Afrika Aviation Handlers,Kenya,N
891,Afrique Chart'air,Cameroon,N
892,Aerofreight Airlines,Russia,N
893,Aereos Limited,United Kingdom,N
894,Air Affaires Tchad,Chad,N
895,ABC Bedarsflug,Austria,N
896,Air Iceland,Iceland,Y
897,Air Philippines,Philippines,Y
898,Aerogaucho,Uruguay,N
899,Aero Business Charter,Germany,N
900,Atlantic Airlines,Gabon,N
901,Aeronor,Spain,N
902,Aerogem Cargo,Ghana,N
903,Aerovias del Golfo,Mexico,N
904,Aeronautica,Angola,N
905,Air Georgian,Canada,N
